Title,URL,,,,,
Fragments of politics and history. By M. Mercier. Translated from the French. In two volumes. ...,https://cityreaders.nysoclib.org/Detail/objects/4300,,,,,
Fred. & Louisa,https://cityreaders.nysoclib.org/Detail/objects/4618,,,,,
"The freeholder, or, Political essays / by Joseph Addison.",https://cityreaders.nysoclib.org/Detail/objects/1375,,,,,
"A free inquiry into the miraculous powers, which are supposed to have subsisted in the Christian Church, from the earliest ages through several successive centuries. By which it is shewn, That we have no sufficient Reason to believe, upon the Authority of the Primitive Fathers, That any such Powers were continued to the Church, after the Days of the Apostles. By Conyers Middleton, D.D.",https://cityreaders.nysoclib.org/Detail/objects/2847,,,,,
"The free-thinker, or, Essays of wit and humour / written by Dr. Boulter [and others].",https://cityreaders.nysoclib.org/Detail/objects/2195,,,,,
"The french revolution exhibited, in the light of the sacred oracles",https://cityreaders.nysoclib.org/Detail/objects/1081,,,,,
The friend of virtue. ,https://cityreaders.nysoclib.org/Detail/objects/3152,,,,,
"Galatea, a pastoral romance ",https://cityreaders.nysoclib.org/Detail/objects/3122,,,,,
The gardeners dictionary,https://cityreaders.nysoclib.org/Detail/objects/3361,,,,,
A general description of China,https://cityreaders.nysoclib.org/Detail/objects/1230,,,,,
"A general dictionary, historical and critical",https://cityreaders.nysoclib.org/Detail/objects/3112,,,,,
"A general ecclesiastical history from the nativity of our Blessed Saviour to the first establishment of Christianity by human laws, under the Emperor Constantine the Great. Containing the Space of about 313 Years. With so much of the Jewish and Roman History as is Necessary and Convenient to illustrate the Work. To which is added, a large chronological table of all the Roman and ecclesiastical affairs, included in the same Period of Time. By Laurence Echard, A. M. Arch-Deacon of Stowe. ...",https://cityreaders.nysoclib.org/Detail/objects/2725,,,,,
"The general history of China. Containing a geographical, historical, chronological, political and physical description of the Empire of China, Chinese-Tartary, Corea and Thibet. Including an Exact and Particular Account of their Customs, Manners, Ceremonies, Religion, Arts and Sciences. The whole adorn’d with curious maps, and Variety of copper plates. Done from the French of P. du Halde. ... . The third edition corrected.",https://cityreaders.nysoclib.org/Detail/objects/3441,,,,,
"A general history of the world, from the creation to the present time ",https://cityreaders.nysoclib.org/Detail/objects/1295,,,,,
A general view of Sweden,https://cityreaders.nysoclib.org/Detail/objects/1921,,,,,
"A general view of the history of Switzerland; with a particular account of the origin and accomplishment of the late Swiss revolution. By John Wood, Master of the Academy established at Edinburgh by the honourable the Board of Trustees for the improvement of Arts in Scotland.",https://cityreaders.nysoclib.org/Detail/objects/1782,,,,,
"The gentleman farmer. Being an attempt to improve agriculture, by subjecting it to the test of rational principles.",https://cityreaders.nysoclib.org/Detail/objects/2842,,,,,
The gentleman’s magazine,https://cityreaders.nysoclib.org/Detail/objects/1036,,,,,
Geography anatomiz’d,https://cityreaders.nysoclib.org/Detail/objects/2750,,,,,
"Geological essays. By Richard Kirwan, Esq. F. R. SS. Lond. & Edin. M. R. I. A. of the Academies of Stockholm, Upsal, Berlin, Manchester, Philadelphia; of the Mineralogical Society of Jena, &c. and Inspector General of his Majesty’s Mines in the Kingdom of Ireland",https://cityreaders.nysoclib.org/Detail/objects/4288,,,,,
"The ghost-seer, or, Apparitionist, an interesting fragment, found among the papers of Count O *****, from the German of Schiller.",https://cityreaders.nysoclib.org/Detail/objects/2237,,,,,
"Gibbon’s history of the decline and fall of the Roman Empire. In six volumes octavo, abridged in two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/2660,,,,,
Gil Blas de Santillane,https://cityreaders.nysoclib.org/Detail/objects/3241,,,,,
The gipsy countess,https://cityreaders.nysoclib.org/Detail/objects/3390,,,,,
The girl of the mountains ,https://cityreaders.nysoclib.org/Detail/objects/3480,,,,,
"Gleanings through Wales, Holland and Westphalia, with views of peace and war at home and abroad. To which is added Humanity; or the rights of nature. A poem, revised and corrected. By Mr. Pratt. ...",https://cityreaders.nysoclib.org/Detail/objects/1833,,,,,
Goethe's Works,https://cityreaders.nysoclib.org/Detail/objects/4230,,,,,
Gonsalvo of Cordova,https://cityreaders.nysoclib.org/Detail/objects/1837,,,,,
"A gossip’s story, By the author of Advantages of education. In two volumes. and a legendary tale. ...",https://cityreaders.nysoclib.org/Detail/objects/3199,,,,,
"The Governess, or Courtland Abbey. A novel.",https://cityreaders.nysoclib.org/Detail/objects/3153,,,,,
"The Grand tour; or, a journey through the Netherlands, Germany, Italy, and France. Containing, I. A description of the principal cities and towns, their situation, origin, and antient monuments. II. The public edifices, the seats and palaces of the princes and nobility, their libraries, cabinets, paintings, and statues. III. The produce of the countries, the customs and manners of the people, the different coins, their commerce, manufactures, learning, and present government. IV. An exact list of the post-routes, and of the different carriages by water and land, with their settled prices. By Mr. Nugent. The third edition, corrected, and considerably improved. To which is now added, the European itinerary. ...",https://cityreaders.nysoclib.org/Detail/objects/1096,,,,,
The Grecian history / by Temple Stanyan.,https://cityreaders.nysoclib.org/Detail/objects/1886,,,,,
The Grecian history,https://cityreaders.nysoclib.org/Detail/objects/1885,,,,,
Guardian,https://cityreaders.nysoclib.org/Detail/objects/3442,,,,,
A guide to goe to God,https://cityreaders.nysoclib.org/Detail/objects/2043,,,,,
The handmaid to the arts.,https://cityreaders.nysoclib.org/Detail/objects/1569,,,,,
"Happy Release, or the History of Charles Wharton and Sophia Hartley, in a series of letters.",https://cityreaders.nysoclib.org/Detail/objects/3154,,,,,
"The Harleian miscellany or, a collection of rare, curious, and entertaining pamphlets and tracts, as well in manuscript as in print, found in the late Earl of Oxford’s library.",https://cityreaders.nysoclib.org/Detail/objects/2257,,,,,
Harrison’s British classicks.,https://cityreaders.nysoclib.org/Detail/objects/1310,,,,,
Hartlebourn Castle,https://cityreaders.nysoclib.org/Detail/objects/3499,,,,,
"Hartly House, Calcutta.",https://cityreaders.nysoclib.org/Detail/objects/3312,,,,,
Helen Sinclair,https://cityreaders.nysoclib.org/Detail/objects/3254,,,,,
Henry and Isabella ,https://cityreaders.nysoclib.org/Detail/objects/3249,,,,,
Henry Hist. Bible,https://cityreaders.nysoclib.org/Detail/objects/4638,,,,,
Hermes or a philosophical inqviry concerning vniversal grammar by Iames Harris Esq.,https://cityreaders.nysoclib.org/Detail/objects/2751,,,,,
Histoire du Prince Titi. A.R.,https://cityreaders.nysoclib.org/Detail/objects/2520,,,,,
Histoire philosophique et politique des etablissemens et du commerce des européens dans les deux Indes ,https://cityreaders.nysoclib.org/Detail/objects/2271,,,,,
"Histoire physique, morale, civile et politique de la Russie moderne. Par M. Le Clerc.",https://cityreaders.nysoclib.org/Detail/objects/1079,,,,,
"Historical account of the most celebrated voyages, travels, and discoveries, from the time of Columbus to the present period. By William Mavor, LL.D. ...",https://cityreaders.nysoclib.org/Detail/objects/2033,,,,,
"An historical and critical essay, on the thirty nine articles of the Church of England. Wherein it is demonstrated, that this clause, the church has power to decree rites and ceremonies, and authority in controversies of faith, inserted in the 20th article, is not a part of the articles, as they were established by act of Parliament in the 13th of Eliz. or agreed on by the convocations of 1562 and 1571.",https://cityreaders.nysoclib.org/Detail/objects/3285,,,,,
Historical and philosophical memoirs of Pius the sixth and of his pontificato,https://cityreaders.nysoclib.org/Detail/objects/1872,,,,,
"An historical and political view of the constitution and revolutions of Geneva, in the eighteenth century. Written originally in French, by Francis D’Ivernois, Esq. LL. D. (late Citizen Of Geneva) and translated by John Farell, A.M.",https://cityreaders.nysoclib.org/Detail/objects/1222,,,,,
"An historical developement of the present political constitution of the Germanic empire. By John Stephen Pütter, ... Translated from the German, ... by Josiah Dornford, .. ",https://cityreaders.nysoclib.org/Detail/objects/3139,,,,,
"An historical dictionary of love. Containing interesting anecdotes of distinguished persons, eminent for their virtues, or their vices. From The Creation Of The World To The Present Time. Translated from the French. ...",https://cityreaders.nysoclib.org/Detail/objects/3348,,,,,
"An historical disquisition concerning the knowledge which the ancients had of India; and the progress of trade with that country prior to the discovery of the passage to it by the Cape of Good Hope. With an appendix, containing observations on the civil policy--the laws and judicial proceedings--the arts--the sciences--and religious institutions, of the Indians. By William Robertson, D.D. R.F.S. Edin. Principal of the University, and historiographer to His Majesty for Scotland.",https://cityreaders.nysoclib.org/Detail/objects/2273,,,,,
An historical essay concerning witchcraft ,https://cityreaders.nysoclib.org/Detail/objects/1434,,,,,
"An historical, geographical, commercial, and philosophical view of the United States of America, and of the European settlements in America and the West-Indies. By W. Winterbotham. In four volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/2310,,,,,
"The historie of all the Romane emperors, beginning with Caius Iulius Cæsar, and successiuely ending with Rodulph the second now raigning. Wherein (in summe) are contained their liues and acts, together with the rising, greatnes, and declining of the Romane Empire",https://cityreaders.nysoclib.org/Detail/objects/3459,,,,,
The history and adventures of an atom. In two volumes.,https://cityreaders.nysoclib.org/Detail/objects/1499,,,,,
"The history and adventures of the renowned Don Quixote. Translated from the Spanish of Miguel De Cervantes Saavedra. To which is prefixed, some account of the author’s life. By T. Smollett, M.D. Illustrated with twenty-eight new copper-plates, designed by Hayman, and elegantly engraved. The fourth edition, corrected. In four volumes.",https://cityreaders.nysoclib.org/Detail/objects/1155,,,,,
"The history, civil and commercial, of the British colonies in the West Indies",https://cityreaders.nysoclib.org/Detail/objects/2370,,,,,
"The history of America, books IX. and X. Containing the history of Virginia to the year 1688; and of New England to the year 1652. By William Robertson, D.D. Principal of the University of Edinburgh, historiographer to His Majesty for Scotland, and member of the Royal Academy of History at Madrid.",https://cityreaders.nysoclib.org/Detail/objects/2158,,,,,
"The history of America. By William Robertson, D.D. Principal of the University of Edinburgh, and historiographer to his majesty for Scotland.",https://cityreaders.nysoclib.org/Detail/objects/1543,,,,,
"The history of ancient Europe; with a view of the revolutions in Asia and Africa. In a series of letters to a young nobleman. By William Russell, LL. D. Author Of The History Of Modern Europe. ...",https://cityreaders.nysoclib.org/Detail/objects/1940,,,,,
"The history of ancient Greece, its colonies, and conquests; From the earliest accounts till the division of the Macedonian Empire in the east. Including the history of literature, philosophy, and the fine arts. By John Gillies, LL.D. F.A.S. The second edition, in four volumes.",https://cityreaders.nysoclib.org/Detail/objects/2696,,,,,
The history of Athens ,https://cityreaders.nysoclib.org/Detail/objects/1887,,,,,
"The history of Ayder Ali Khan, Nabob-Bahader",https://cityreaders.nysoclib.org/Detail/objects/1471,,,,,
The history of Charles XII. King of Sweden. By Mr. de Voltaire. Translated from the French.,https://cityreaders.nysoclib.org/Detail/objects/2382,,,,,
"The history of England, as well ecclesiastical as civil. By Mr. De Rapin Thoyras. Vol XII. Containing the latter part of the Reign of Charles I; from the setting up of his standard at Nottingham in August 1642, to his death in January, 1648-9. Done into English from the French, with large and useful notes mark’d with an *, by N. Tindal, A.M. vicar of Great-Waltham in Essex.",https://cityreaders.nysoclib.org/Detail/objects/2096,,,,,
The history of England from the accession of Iames I to the elevation of the House of Hanover. By Catharine Macaulay. Edit. III. ...,https://cityreaders.nysoclib.org/Detail/objects/1948,,,,,
"The history of England, from the earliest times to the death of George II. By Dr. Goldsmith. The second edition. In four volumes ",https://cityreaders.nysoclib.org/Detail/objects/3260,,,,,
"The history of England, from the invasion of Julius Cæsar to the revolution in 1688. By David Hume, Esq. A new edition, corrected. To which is added, a complete index.",https://cityreaders.nysoclib.org/Detail/objects/3240,,,,,
"An history of England, in a series of letters from Lord Lyttleton to his son ..",https://cityreaders.nysoclib.org/Detail/objects/3030,,,,,
"The history of English poetry, from the close of the eleventh to the commencement of the eighteenth century. To which are prefixed two dissertations. I. On the Origin of Romantic Fiction in Europe. II. On the Introduction of Learning into England. The second edition. Vol.I. By Thomas Warton, B. D. Fellow of Trinity College Oxford, and of the Society of Antiquaries, and late Professor of Poetry in the University of Oxford.",https://cityreaders.nysoclib.org/Detail/objects/2340,,,,,
"The history of France, from the accession of Henry the third, to the death of Louis the fourteenth. Preceded by a view of the civil, military, and political state of Europe, between the middle, and the close, of the sixteenth century. By Nathaniel William Wraxall.",https://cityreaders.nysoclib.org/Detail/objects/1783,,,,,
"The history of France, from the earliest times, till the death of Louis Sixteenth ",https://cityreaders.nysoclib.org/Detail/objects/1379,,,,,
"The history of France, from the first establishment of that monarchy to the present revolution.",https://cityreaders.nysoclib.org/Detail/objects/1257,,,,,
"The history of Francis-Eugene Prince of Savoy, Knight of the Golden Fleece, Privy-Councillor and Prime Minister to his Imperial Majesty, President of the Aulic Council of War, Field-Marshal-General and Commander in Chief of all the Forces of the Emperor and the Empire, &c. Containing, the military transactions of above thirty campaigns, made by his Serene Highness in Hungary, Italy, Germany, and the Low-Countries. And Interspersed with other memorable Events, during a Course of more than Fifty Years. The whole compiled from the best authorities, Printed and Manuscript, by an English officer, who served under his Highness in the last war with France.",https://cityreaders.nysoclib.org/Detail/objects/3073,,,,,
"The history of Great Britain, connected with the chronology of Europe",https://cityreaders.nysoclib.org/Detail/objects/1117,,,,,
"The history of Great Britain, From the first invasion of it by the Romans under Julius Cæsar. Written on a new plan. by Robert Henry, D.D. one of the ministers of Edinburgh, member of the Society of Antiquarians of Scotland, and of the Royal Society of Edinburgh. The second edition.",https://cityreaders.nysoclib.org/Detail/objects/3394,,,,,
"The history of Greece. By William Mitford, Esq.",https://cityreaders.nysoclib.org/Detail/objects/4297,,,,,
"The history of Greece. By William Mitford, Esq. The first volume.",https://cityreaders.nysoclib.org/Detail/objects/3162,,,,,
The history of Greenland ,https://cityreaders.nysoclib.org/Detail/objects/1511,,,,,
"The history of Herodotus, translated from the Greek. With notes. By ... William Beloe. In four volumes. .. ",https://cityreaders.nysoclib.org/Detail/objects/2992,,,,,
"The history of Hindostan / translated from Persian by Alexander Dow, Esq.",https://cityreaders.nysoclib.org/Detail/objects/1106,,,,,
"A history of inventions and discoveries. By John Beckmann, Public Professor of Economy in the University of Gottingen. Translated from the German, by William Johnston.",https://cityreaders.nysoclib.org/Detail/objects/1141,,,,,
The History of Ireland from the earliest authentic accounts / by the editors of the Modern universal history.,https://cityreaders.nysoclib.org/Detail/objects/1323,,,,,
"The history of Italy, from the year 1490, to 1532. Written in Italian by Francesco Guicciardini, A Nobleman of Florence. In Twenty Books. In twenty books. Translated into English by the Chevalier Austin Parke Goddard, Knight of the Military Order of St. Stephen. Vol. V. Containing the Ninth and Tenth Books of the History.",https://cityreaders.nysoclib.org/Detail/objects/1032,,,,,
The history of Lady Julia Mandeville. In two volumes. By the translator of Lady Catesby’s letters. ...,https://cityreaders.nysoclib.org/Detail/objects/4362,,,,,
The history of Lady Sophia Sternheim. Attempted from the German of Mr. Wieland.....,https://cityreaders.nysoclib.org/Detail/objects/4366,,,,,
"The history of London, from its foundation by the Romans, to the present time. Containing A Faithful Relation of the Publick Transactions of the Citizens; Accounts of the several Parishes; Parallels between London and other Great Cities; its Governments, Civil, Ecclesiastical and Military; Commerce, State of Learning, Charitable Foundations, &c. With the several Accounts of Westminster, Middlesex, Southwark, And Other Parts within The Bill of Mortality. In nine books. The Whole Illustrated with a Variety of Fine Cuts. With a Compleat Index. By William Maitland, F. R. S.",https://cityreaders.nysoclib.org/Detail/objects/1950,,,,,
"The history of Louisiana, or of the western parts of Virginia and Carolina",https://cityreaders.nysoclib.org/Detail/objects/2058,,,,,
"The history of Mademoiselle de Beleau; or, the new Roxana, the fortunate mistress",https://cityreaders.nysoclib.org/Detail/objects/4370,,,,,
The history of Manchester. In four books. By John Whitaker B.D. F.S.A. and fellow of C.C.C. Oxford.,https://cityreaders.nysoclib.org/Detail/objects/1947,,,,,
History of May-Flower. A Circassian tale.,https://cityreaders.nysoclib.org/Detail/objects/4368,,,,,
The history of Mexico ,https://cityreaders.nysoclib.org/Detail/objects/1389,,,,,
The history of Miss Greville. In two volumes. By the author of Interesting memoirs. ...,https://cityreaders.nysoclib.org/Detail/objects/2967,,,,,
"The history of modern Europe. With an account of the decline and fall of the Roman Empire, and a view of the progress of society. From the rise of the modern kingdoms to the Peace of Paris, in 1763. In a series of letters from a nobleman to his son. A new edition ...",https://cityreaders.nysoclib.org/Detail/objects/3339,,,,,
"The history of Nadir Shah, formerly called Thamas Kuli Khan, the present Emperor of Persia. To which is prefix’d a short history of the Moghol emperors. At the end is inserted, a catalogue of about two hundred manuscripts in the Persic and other oriental languages, collected in the East. By James Fraser.",https://cityreaders.nysoclib.org/Detail/objects/1264,,,,,
"The history of Pennsylvania, in North America, from the original institution and settlement of that province, under the first proprietor and governor, William Penn, in 1681, till after the year 1742",https://cityreaders.nysoclib.org/Detail/objects/2301,,,,,
"The history of philosophy, from the earliest times to the beginning of the present century; drawn up from Brucker’s Historia critica philosophiæ. By William Enfield, LL. D. In two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/3232,,,,,
"The history of Poland, from its origin as a nation to the commencement of the year 1795. To which is prefixed an accurate account of the geography and government of that country, and the customs and manners of its inhabitants.",https://cityreaders.nysoclib.org/Detail/objects/1256,,,,,
"The history of Rinaldo Rinaldini, Captain of Banditti. ",https://cityreaders.nysoclib.org/Detail/objects/4433,,,,,
"The history of Rome, by Titus Livius. Translated from the original, with notes and illustrations, by George Baker, A.M. In six volumes.",https://cityreaders.nysoclib.org/Detail/objects/1654,,,,,
"The history of Rome, from the foundation of the city by Romulus, to the death of Marcus Antonius. In two volumes. ... . By the Reverend J. Adams, A.M. author of The history of France.",https://cityreaders.nysoclib.org/Detail/objects/1883,,,,,
"The history of Scotland during the reigns of Queen Mary and of King James VI. till his accession to the crown of England. With a review of the Scottish history previous to that period; and an appendix ... By William Robertson, ...",https://cityreaders.nysoclib.org/Detail/objects/1251,,,,,
"The history of Scotland, from the establishment of the Reformation, till the death of Queen Mary. By Gilbert Stuart, Doctor of Laws, and Member of the Society of Antiquaries at Edinburgh. In two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/1206,,,,,
The history of Sir Charles Grandison. In a series of letters. By Mr. Samuel Richardson. In seven volumes.,https://cityreaders.nysoclib.org/Detail/objects/3338,,,,,
The history of Spain ,https://cityreaders.nysoclib.org/Detail/objects/1905,,,,,
The history of the American Indians ,https://cityreaders.nysoclib.org/Detail/objects/1524,,,,,
"The history of the American Revolution. By David Ramsay, M.D. In two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/3061,,,,,
The history of the Amtsrath Gutman,https://cityreaders.nysoclib.org/Detail/objects/3374,,,,,
"History of the Anglo Saxons, from their first appearance above the Elbe, to the death of Egbert.",https://cityreaders.nysoclib.org/Detail/objects/2336,,,,,
The history of the campaign of 1792,https://cityreaders.nysoclib.org/Detail/objects/1328,,,,,
"The history of the clergy during the French Revolution; in three parts. By the Abbe Barruel, almoner to Her Serene Highness the Princess of Conti.",https://cityreaders.nysoclib.org/Detail/objects/2214,,,,,
"The history of the colony of Massachusets-Bay, from the first settlement thereof in 1628. until its incorporation with the colony of Plimouth, province of Main, &c. by the Charter of King William and Queen Mary, in 1691. [One line in Latin from Pliny] By Mr. Hutchinson, lieutenant-governor of the Massachusets province.",https://cityreaders.nysoclib.org/Detail/objects/3337,,,,,
History of the decline and fall of the Roman Empire.,https://cityreaders.nysoclib.org/Detail/objects/3265,,,,,
"An history of the earth, and animated nature",https://cityreaders.nysoclib.org/Detail/objects/2966,,,,,
"History of the English law, from the time of the Saxons, to the end of the reign of Philip and Mary. By John Reeves, ... The second edition. In four volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/4135,,,,,
The history of the famous preacher Friar Gerund de Campazas,https://cityreaders.nysoclib.org/Detail/objects/3008,,,,,
The history of the Five Indian nations of Canada ,https://cityreaders.nysoclib.org/Detail/objects/1366,,,,,
"The history of the Knights Hospitallers of St. John of Jerusalem; styled afterwards, the Knights of Rhodes; and at present, the Knights of Malta. Translated from the French of Mons. L’Abbe de Vertot.",https://cityreaders.nysoclib.org/Detail/objects/2198,,,,,
"A history of the late siege of Gibraltar. With a description and account of that garrison, from the earliest periods",https://cityreaders.nysoclib.org/Detail/objects/1211,,,,,
The history of the life and sufferings of the Reverend and learned John Wicliffe ,https://cityreaders.nysoclib.org/Detail/objects/1877,,,,,
"The history of the life of Gustavus Adolphus, King of Sweden, surnamed the Great. ... . By the Rev. Walter Harte, M. A. Canon of Windsor.",https://cityreaders.nysoclib.org/Detail/objects/3482,,,,,
"The history of the life of King Henry the Second, and of the age in which he lived, in five books",https://cityreaders.nysoclib.org/Detail/objects/3259,,,,,
The history of the life of Reginald Pole. ...,https://cityreaders.nysoclib.org/Detail/objects/4289,,,,,
History of the mission of the United Brethren among the Indians in North America,https://cityreaders.nysoclib.org/Detail/objects/2156,,,,,
"The history of the new world, by Don Juan Baptista Munoz. Translated from the Spanish, with notes by the translator, an engraved portrait of Columbus, and a map of Espanola.",https://cityreaders.nysoclib.org/Detail/objects/2154,,,,,
The history of the politicks of Great Britain and France,https://cityreaders.nysoclib.org/Detail/objects/1618,,,,,
"The history of the poor; their rights, duties, and the laws respecting them. In a series of letters. By Tho. Ruggles, Esq. F. A. S. One of his Majesty’s Justices of the Peace for the Counties of Essex and Suffolk. In two volumes. .. ",https://cityreaders.nysoclib.org/Detail/objects/4314,,,,,
"The history of the popes, from the foundation of the See of Rome, to the present time. ... . By Archibald Bower, Esq; Heretofore Public Professor of Rhetoric, History, and Philosophy, in the Universities of Rome, Fermo, and Macerata, And, in the latter Place, Counsellor of the Inquisition.",https://cityreaders.nysoclib.org/Detail/objects/2752,,,,,
"The history of the Portuguese, during the reign of Emmanuel",https://cityreaders.nysoclib.org/Detail/objects/1956,,,,,
"The history of the progress and termination of the Roman Republic. By Adam Ferguson, LL. D. F. R. S. E. Late Professor of Moral Philosophy in the University of Edinburgh; Member of the Royal Academy at Berlin, of the Royal Academy at Florence, of the Etruscan Society of Antiquaries at Cortona, and of the Arcadia at Rome.",https://cityreaders.nysoclib.org/Detail/objects/2695,,,,,
"The history of the province of New-York, from the first discovery to the year M.DCC.XXXII ",https://cityreaders.nysoclib.org/Detail/objects/1520,,,,,
The history of the rebellion and civil wars in England,https://cityreaders.nysoclib.org/Detail/objects/1354,,,,,
"The history of the reign of Peter the Cruel, King of Castile and Leon. By John Talbot Dillon, Esq. B.S.R.E. Member of the Royal Irish Academy of Sciences, and Honorary Member of the Literary and Philosophical Society of Manchester. In two volumes.",https://cityreaders.nysoclib.org/Detail/objects/1181,,,,,
"The history of the reign of Philip the Second, King of Spain. By Robert Watson, ...",https://cityreaders.nysoclib.org/Detail/objects/1221,,,,,
"The history of the reign of Philip the Third, King of Spain. By Robert Watson, LL. D. Principal Of The United College, And Professor Of Philosophy And Rhetoric, In The University Of ST. Andrew’s. Vol. III.",https://cityreaders.nysoclib.org/Detail/objects/2925,,,,,
"The history of the reign of the Emperor Charles V. With a view of the progress of society in Europe, from the subversion of the Roman empire to the beginning of the sixteenth century. ... By William Robertson, .. ",https://cityreaders.nysoclib.org/Detail/objects/3331,,,,,
The history of the revolution of France. Translated from the French of M. Rabaut de Saint-Etienne ,https://cityreaders.nysoclib.org/Detail/objects/1970,,,,,
"The history of the revolutions in Spain, from the decadence of the Roman Empire, and the first foundation of the monarchy, to the renunciation of King Philip V. and the accession of Lewis I. ... In three parts, divided into five volumes. Written in French. And approv’d by the Abbot Vertot. Made English ... and illustrated with notes, by Mr. Morgan.",https://cityreaders.nysoclib.org/Detail/objects/2890,,,,,
The history of the revolutions that happened in the government of the Roman republic / tr. from the French by Mr. Ozell.,https://cityreaders.nysoclib.org/Detail/objects/1406,,,,,
"The history of the rise, progress, and establishment, of the independence of the United States of America",https://cityreaders.nysoclib.org/Detail/objects/1474,,,,,
History of the Romans,https://cityreaders.nysoclib.org/Detail/objects/3460,,,,,
The history of the Russian Empire under Peter the Great by M. De Voltaire.,https://cityreaders.nysoclib.org/Detail/objects/1154,,,,,
The history of the Thirty Years' War in Germany,https://cityreaders.nysoclib.org/Detail/objects/1614,,,,,
"The history of the Turkish, or Ottoman Empire, from its foundation in 1300, to the Peace of Belgrade in 1740. To Which IS Prefixed AN Historical Discourse ON Mahomet And His Successors. Translated from the French of Mignot, by A. Hawkins, ...",https://cityreaders.nysoclib.org/Detail/objects/1911,,,,,
"History of the voyages and discoveries made in the North / translated from the German of John Reinhold Forster, I.U.D. and elucidated by a new and original map of the countries situated about the North Pole.",https://cityreaders.nysoclib.org/Detail/objects/2078,,,,,
"The history of the war in America, between Great Britain and her colonies, from its commencement to the end of the year 1778. ... To which is added, a collection of interesting and authentic papers tending to elucidate the History. In two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/1428,,,,,
"A history of the work of redemption. Containing the outlines of a body of divinity, in a method entirely new. By the late Reverend Mr. Jonathan Edwards, president of the College of New-Jersey.",https://cityreaders.nysoclib.org/Detail/objects/1445,,,,,
"The history of Tom Jones, a foundling. By Henry Fielding, Esq. In six volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/2125,,,,,
Hogarth illustrated. By John Ireland. ... . William Hogarth ,https://cityreaders.nysoclib.org/Detail/objects/1930,,,,,
"The holy Inquisition, wherein is represented what is the religion of the Church of Rome",https://cityreaders.nysoclib.org/Detail/objects/2740,,,,,
Honoria Somerville,https://cityreaders.nysoclib.org/Detail/objects/3369,,,,,
"Hudibras, in three parts, written in the time of the late wars",https://cityreaders.nysoclib.org/Detail/objects/3236,,,,,
"Hume’s History of England, abridged, from the invasion of Julius Cæsar, to the Revolution in 1688. For the use of schools and young gentlemen. By George Buist, V.D.M.",https://cityreaders.nysoclib.org/Detail/objects/2920,,,,,
"The husbandry of the ancients. In two volumes. By Adam Dickson, A. M. Late Minister of Whittingham. ...",https://cityreaders.nysoclib.org/Detail/objects/1176,,,,,
"The iliad and Odyssey of Homer, translated into English blank verse, by W. Cowper, of the Inner Temple, Esq. In two volumes.",https://cityreaders.nysoclib.org/Detail/objects/3126,,,,,
"An impartial report of the debates that occur in the two Houses of Parliament. With some account of the respective speakers, and notes and illustrations. Including copies of all State Papers, Treaties, Conventions, &c. By William Woodfall, And Assistants. ...",https://cityreaders.nysoclib.org/Detail/objects/4283,,,,,
The independent. A novel.,https://cityreaders.nysoclib.org/Detail/objects/3379,,,,,
The Independent Whig,https://cityreaders.nysoclib.org/Detail/objects/2206,,,,,
Indian antiquities,https://cityreaders.nysoclib.org/Detail/objects/3457,,,,,
An inquiry into the colonial policy of the European powers ... ,https://cityreaders.nysoclib.org/Detail/objects/4655,,,,,
"An inquiry into the human mind, on the principles of common sense. By Thomas Reid, D. D. Professor of Moral Philosophy in the University of Glasgow.",https://cityreaders.nysoclib.org/Detail/objects/3330,,,,,
"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh",https://cityreaders.nysoclib.org/Detail/objects/2650,,,,,
"An inquiry into the original of our ideas of beauty and virtue; in two treatises. I. Concerning beauty, order, harmony, design. II. Concerning moral good and evil.",https://cityreaders.nysoclib.org/Detail/objects/2501,,,,,
"Institutes of natural law being the substance of a course of lectures on Grotius de Jure belli et pacis read in S. Johns College Cambridge, by T. Rutherforth. D. D. F.R.S. Archdeacon of Essex, and Chaplain to her Royal Highness the Princess Dowager of Wales. ... . In which are explaned The rights and obligations of mankind considered as individuals ",https://cityreaders.nysoclib.org/Detail/objects/1991,,,,,
"Interesting anecdotes of Henry IV. of France. Containing sublime traits and lively sallies of wit of that monarch; Digested into Chronological Order, forming a complete picture of the life of that Amiable and Illustrious hero. Translated from the French.",https://cityreaders.nysoclib.org/Detail/objects/1115,,,,,
Interesting letters of Pope Clement XIV (Ganganelli) ,https://cityreaders.nysoclib.org/Detail/objects/1252,,,,,
"The interesting narrative of the life of Olaudah Equiano, or Gustavus Vassa, the African. Written by himself.",https://cityreaders.nysoclib.org/Detail/objects/3003,,,,,
"An interesting narrative of the travels of James Bruce, Esq. into Abyssinia, to discover the source of the Nile. Abridged from the original work. By Samuel Shaw, Esq.",https://cityreaders.nysoclib.org/Detail/objects/2704,,,,,
